name,src_file,src_line,total_ns,counts
system{name="avian3d::collider_tree::optimization::optimize_trees"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1353733456,6114
plugin build{plugin="bevy_gizmos_render::GizmoRenderPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,214626,1
plugin build{plugin="bevy_sprite_render::mesh2d::material::Material2dPlugin<bevy_sprite_render::mesh2d::color_material::ColorMaterial>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,213333,1
plugin build{plugin="lod::scene::refresh::LodRefreshCorePlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,204500,1
plugin build{plugin="bevy_window::WindowPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,202542,1
plugin build{plugin="bevy_sprite_render::SpriteRenderPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,198541,1
plugin build{plugin="render_item::mesh::handle::EnforceCachingPlugin<sdf_common::noisy::NoisySurface<sdf_common::cylinder::TaperedCylinder>, bevy_pbr::pbr_material::StandardMaterial>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,198500,1
schedule{name=PreUpdate},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,578299031,2993
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr/render/shadows.wgsl"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,385624,2
plugin build{plugin="lod::scene::refresh::regions::produce::LodSceneRefreshRegionPlugin<lod::scene::refresh::regions::bullseye::Bullseye, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>, chico_sbs_trees_playground::vegetation_lod::VegetationBullseye>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,186542,1
plugin build{plugin="bevy_scene::ScenePlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,183334,1
